"16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","41","42","43","44","47","48","49","50","51","52","57","58","62","63","64","65","66","67","72","73","74","75","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","201","202","203","204","205","206","207","208","209","210","211","212","213","214","215","216","217","218","219","281","282","283","284","285","286","287","288","289","290","291","292","293","294","295","296","297","298","299"
"122.24","117.23","125.01","120.11","127.84","123.06","130.73","126.06","133.68","129.11","121.02","123.87","126.79","129.77","132.8","123.03","118.05","126.55","121.71","130.09","125.39","118.64","122.21","125.81","129.43","122.91","117.93","126.32","121.47","129.75","125.04","122.03","125.52","121.92","116.9","124.38","119.46","126.91","122.09","118.06","120.53","123.08","125.7","120.3","115.21","121.18","116.12","122.19","117.17","123.31","118.35","124.56","119.64","118.06","119.03","120.11","121.33","122.66","131.56","126.92","134.33","129.78","136.68","132.22","134.49","135.71","133.22","134.45","131.18","132.42","132.99","134.22","130.95","132.2","129.64","130.9","131.02","125.92","121.06","124.04","124.36","122.66","122.99","120.44","120.77","122.41","122.74","120.19","120.52","118.77","119.1","119.74","122.38","117.37","118.72","113.55"
"120.46","115.79","123.27","118.71","126.14","121.68","129.07","124.72","132.05","127.8","119.42","122.31","125.27","128.28","131.35","121.26","116.62","124.83","120.32","128.42","124.04","117.01","120.63","124.27","127.94","121.14","116.5","124.6","120.08","128.08","123.69","120.45","123.98","120.14","115.45","122.63","118.04","125.2","120.71","116.42","118.93","121.51","124.16","118.49","113.74","119.39","114.67","120.4","115.73","121.55","116.92","122.81","118.23","116.42","117.4","118.51","119.73","121.08","129.91","125.59","132.71","128.48","135.09","130.94","132.99","134.22","131.68","132.92","129.64","130.9","131.6","132.85","129.57","130.83","128.22","129.49","129.54","124.19","119.66","122.41","122.74","120.99","121.32","118.77","119.1","120.9","121.23","118.69","119.02","117.21","117.54","118.13","120.6","115.93","116.89","112.06"
"118.79","114.47","121.64","117.42","124.54","120.43","127.51","123.49","130.53","126.61","117.94","120.87","123.86","126.9","130","119.6","115.31","123.21","119.05","126.85","122.81","115.49","119.16","122.85","126.56","119.48","115.19","122.98","118.81","126.51","122.46","118.98","122.56","118.46","114.13","120.99","116.75","123.59","119.44","114.9","117.44","120.05","122.74","116.79","112.39","117.7","113.34","118.73","114.41","119.89","115.61","121.17","116.94","114.9","115.89","117.01","118.25","119.62","128.36","124.37","131.19","127.29","133.6","129.77","131.6","132.85","130.25","131.5","128.22","129.49","130.32","131.57","128.3","129.57","126.9","128.19","128.18","122.57","118.38","120.9","121.23","119.42","119.76","117.21","117.54","119.5","119.84","117.3","117.63","115.76","116.11","116.63","118.93","114.61","115.16","110.7"
"117.23","113.28","120.11","116.25","123.06","119.29","126.06","122.39","129.11","125.53","116.57","119.54","122.56","125.63","128.76","118.05","114.13","121.71","117.91","125.39","121.7","114.1","117.81","121.54","125.29","117.93","114","121.47","117.66","125.04","121.34","117.63","121.24","116.9","112.93","119.46","115.58","122.09","118.3","113.5","116.07","118.71","121.43","115.21","111.18","116.12","112.13","117.17","113.21","118.35","114.43","119.64","115.77","113.5","114.5","115.64","116.89","118.27","126.92","123.27","129.78","126.22","132.22","128.72","130.32","131.57","128.92","130.19","126.9","128.19","129.15","130.41","127.14","128.42","125.7","127","126.92","121.06","117.23","119.5","119.84","117.98","118.31","115.76","116.11","118.23","118.56","116.03","116.37","114.44","114.79","115.25","117.37","113.42","113.55","109.46"
"115.79","112.21","118.71","115.22","121.68","118.28","124.72","121.4","127.8","124.57","115.33","118.33","121.38","124.48","127.64","116.62","113.07","120.32","116.88","124.04","120.71","112.83","116.58","120.35","124.13","116.5","112.94","120.08","116.64","123.69","120.35","116.4","120.05","115.45","111.86","118.04","114.53","120.71","117.28","112.22","114.82","117.49","120.24","113.74","110.09","114.67","111.05","115.73","112.15","116.92","113.37","118.23","114.73","112.23","113.24","114.38","115.65","117.05","125.59","122.3","128.48","125.26","130.94","127.79","129.15","130.41","127.7","128.98","125.7","127","128.09","129.37","126.1","127.39","124.61","125.92","125.78","119.66","116.2","118.23","118.56","116.65","116.99","114.44","114.79","117.07","117.41","114.88","115.23","113.25","113.6","113.99","115.93","112.36","112.06","108.36"
"114.47","111.28","117.42","114.31","120.43","117.4","123.49","120.54","126.61","123.73","114.22","117.24","120.32","123.45","126.63","115.31","112.15","119.05","115.99","122.81","119.84","111.69","115.48","119.28","123.1","115.19","112.02","118.81","115.74","122.46","119.48","115.29","118.98","114.13","110.93","116.75","113.62","119.44","116.39","111.08","113.7","116.4","119.17","112.39","109.14","113.34","110.11","114.41","111.22","115.61","112.45","116.94","113.82","111.08","112.1","113.26","114.54","115.95","124.37","121.44","127.29","124.43","129.77","126.97","128.09","129.37","126.6","127.89","124.61","125.92","127.15","128.44","125.17","126.48","123.64","124.96","124.76","118.38","115.3","117.07","117.41","115.44","115.78","113.25","113.6","116.04","116.38","113.87","114.22","112.18","112.54","112.87","114.61","111.43","110.7","107.4"
"113.28","110.49","116.25","113.54","119.29","116.65","122.39","119.81","125.53","123.02","113.23","116.28","119.38","122.54","125.74","114.13","111.36","117.91","115.23","121.7","119.11","110.68","114.5","118.34","122.18","114","111.23","117.66","114.98","121.34","118.74","114.32","118.03","112.93","110.13","115.58","112.84","118.3","115.63","110.07","112.71","115.43","118.22","111.18","108.33","112.13","109.31","113.21","110.42","114.43","111.67","115.77","113.04","110.07","111.1","112.27","113.56","114.98","123.27","120.72","126.22","123.72","128.72","126.27","127.15","128.44","125.62","126.92","123.64","124.96","126.33","127.62","124.37","125.69","122.8","124.13","123.86","117.23","114.54","116.04","116.38","114.36","114.71","112.18","112.54","115.14","115.48","112.99","113.34","111.25","111.61","111.87","113.42","110.64","109.46","106.58"
"112.21","109.83","115.22","112.9","118.28","116.03","121.4","119.21","124.57","122.43","112.38","115.45","118.58","121.75","124.98","113.07","110.71","116.88","114.6","120.71","118.5","109.81","113.66","117.52","121.4","112.94","110.58","116.64","114.35","120.35","118.14","113.47","117.22","111.86","109.48","114.53","112.2","117.28","115.01","109.19","111.85","114.6","117.41","110.09","107.67","111.05","108.65","112.15","109.77","113.37","111.02","114.73","112.4","109.19","110.23","111.41","112.71","114.14","122.3","120.12","125.26","123.14","127.79","125.7","126.33","127.62","124.76","126.07","122.8","124.13","125.63","126.93","123.69","125.02","122.08","123.42","123.08","116.2","113.91","115.14","115.48","113.41","113.76","111.25","111.61","114.37","114.72","112.24","112.59","110.46","110.82","111.01","112.36","109.98","108.36","105.9"
"111.28","109.32","114.31","112.41","117.4","115.55","120.54","118.74","123.73","121.97","111.67","114.76","117.9","121.1","124.34","112.15","110.2","115.99","114.11","119.84","118.03","109.08","112.96","116.84","120.73","112.02","110.07","115.74","113.86","119.48","117.66","112.77","116.53","110.93","108.96","113.62","111.7","116.39","114.52","108.45","111.14","113.89","116.73","109.14","107.15","110.11","108.13","111.22","109.26","112.45","110.52","113.82","111.9","108.46","109.5","110.69","112","113.44","121.44","119.65","124.43","122.68","126.97","125.26","125.63","126.93","124.02","125.34","122.08","123.42","125.06","126.36","123.14","124.47","121.49","122.83","122.43","115.3","113.41","114.37","114.72","112.6","112.95","110.46","110.82","113.74","114.09","111.63","111.99","109.81","110.17","110.28","111.43","109.47","107.4","105.37"
"110.49","108.96","113.54","112.05","116.65","115.2","119.81","118.4","123.02","121.65","111.09","114.2","117.36","120.57","123.82","111.36","109.84","115.23","113.76","119.11","117.69","108.49","112.39","116.29","120.2","111.23","109.71","114.98","113.51","118.74","117.32","112.2","115.98","110.13","108.59","112.84","111.34","115.63","114.17","107.86","110.56","113.33","116.18","108.33","106.77","109.31","107.76","110.42","108.89","111.67","110.15","113.04","111.54","107.86","108.92","110.11","111.43","112.87","120.72","119.32","123.72","122.36","126.27","124.94","125.06","126.36","123.4","124.73","121.49","122.83","124.61","125.92","122.72","124.05","121.03","122.38","121.91","114.54","113.06","113.74","114.09","111.92","112.27","109.81","110.17","113.25","113.6","111.17","111.52","109.29","109.66","109.7","110.64","109.11","106.58","104.99"
"109.83","108.74","112.9","111.84","116.03","114.99","119.21","118.2","122.43","121.45","110.66","113.78","116.95","120.17","123.43","110.71","109.62","114.6","113.55","118.5","117.48","108.05","111.96","115.88","119.8","110.58","109.49","114.35","113.3","118.14","117.12","111.77","115.57","109.48","108.37","112.2","111.13","115.01","113.96","107.42","110.12","112.91","115.76","107.67","106.55","108.65","107.54","109.77","108.67","111.02","109.94","112.4","111.33","107.42","108.48","109.67","111","112.45","120.12","119.12","123.14","122.16","125.7","124.75","124.61","125.92","122.92","124.25","121.03","122.38","124.29","125.6","122.43","123.76","120.69","122.05","121.51","113.91","112.85","113.25","113.6","111.38","111.74","109.29","109.66","112.89","113.25","110.84","111.2","108.93","109.29","109.26","109.98","108.89","105.9","104.76"
"109.32","108.66","112.41","111.76","115.55","114.92","118.74","118.13","121.97","121.38","110.37","113.49","116.67","119.9","123.17","110.2","109.55","114.11","113.48","118.03","117.42","107.75","111.67","115.6","119.54","110.07","109.42","113.86","113.23","117.66","117.05","111.48","115.29","108.96","108.3","111.7","111.06","114.52","113.89","107.12","109.83","112.62","115.49","107.15","106.47","108.13","107.47","109.26","108.6","110.52","109.86","111.9","111.26","107.12","108.18","109.38","110.71","112.16","119.65","119.05","122.68","122.1","125.26","124.68","124.29","125.6","122.56","123.89","120.69","122.05","124.09","125.41","122.26","123.6","120.5","121.85","121.25","113.41","112.78","112.89","113.25","110.99","111.34","108.93","109.29","112.68","113.03","110.66","111.02","108.71","109.07","108.97","109.47","108.81","105.37","104.68"
"108.96","108.74","112.05","111.84","115.2","114.99","118.4","118.2","121.65","121.45","110.22","113.35","116.54","119.77","123.04","109.84","109.62","113.76","113.55","117.69","117.48","107.6","111.53","115.46","119.4","109.71","109.49","113.51","113.3","117.32","117.12","111.34","115.15","108.59","108.37","111.34","111.13","114.17","113.96","106.97","109.69","112.48","115.35","106.77","106.55","107.76","107.54","108.89","108.67","110.15","109.94","111.54","111.33","106.97","108.03","109.23","110.56","112.02","119.32","119.12","122.36","122.16","124.94","124.75","124.09","125.41","122.33","123.66","120.5","121.85","124.03","125.35","122.23","123.57","120.43","121.79","121.12","113.06","112.85","112.68","113.03","110.74","111.09","108.71","109.07","112.61","112.96","110.63","110.98","108.63","109","108.82","109.11","108.89","104.99","104.76"
"108.74","108.96","111.84","112.05","114.99","115.2","118.2","118.4","121.45","121.65","110.22","113.35","116.54","119.77","123.04","109.62","109.84","113.55","113.76","117.48","117.69","107.6","111.53","115.46","119.4","109.49","109.71","113.3","113.51","117.12","117.32","111.34","115.15","108.37","108.59","111.13","111.34","113.96","114.17","106.97","109.69","112.48","115.35","106.55","106.77","107.54","107.76","108.67","108.89","109.94","110.15","111.33","111.54","106.97","108.03","109.23","110.56","112.02","119.12","119.32","122.16","122.36","124.75","124.94","124.03","125.35","122.23","123.57","120.43","121.79","124.09","125.41","122.33","123.66","120.5","121.85","121.12","112.85","113.06","112.61","112.96","110.63","110.98","108.63","109","112.68","113.03","110.74","111.09","108.71","109.07","108.82","108.89","109.11","104.76","104.99"
"108.66","109.32","111.76","112.41","114.92","115.55","118.13","118.74","121.38","121.97","110.37","113.49","116.67","119.9","123.17","109.55","110.2","113.48","114.11","117.42","118.03","107.75","111.67","115.6","119.54","109.42","110.07","113.23","113.86","117.05","117.66","111.48","115.29","108.3","108.96","111.06","111.7","113.89","114.52","107.12","109.83","112.62","115.49","106.47","107.15","107.47","108.13","108.6","109.26","109.86","110.52","111.26","111.9","107.12","108.18","109.38","110.71","112.16","119.05","119.65","122.1","122.68","124.68","125.26","124.09","125.41","122.26","123.6","120.5","121.85","124.29","125.6","122.56","123.89","120.69","122.05","121.25","112.78","113.41","112.68","113.03","110.66","111.02","108.71","109.07","112.89","113.25","110.99","111.34","108.93","109.29","108.97","108.81","109.47","104.68","105.37"
"108.74","109.83","111.84","112.9","114.99","116.03","118.2","119.21","121.45","122.43","110.66","113.78","116.95","120.17","123.43","109.62","110.71","113.55","114.6","117.48","118.5","108.05","111.96","115.88","119.8","109.49","110.58","113.3","114.35","117.12","118.14","111.77","115.57","108.37","109.48","111.13","112.2","113.96","115.01","107.42","110.12","112.91","115.76","106.55","107.67","107.54","108.65","108.67","109.77","109.94","111.02","111.33","112.4","107.42","108.48","109.67","111","112.45","119.12","120.12","122.16","123.14","124.75","125.7","124.29","125.6","122.43","123.76","120.69","122.05","124.61","125.92","122.92","124.25","121.03","122.38","121.51","112.85","113.91","112.89","113.25","110.84","111.2","108.93","109.29","113.25","113.6","111.38","111.74","109.29","109.66","109.26","108.89","109.98","104.76","105.9"
"108.96","110.49","112.05","113.54","115.2","116.65","118.4","119.81","121.65","123.02","111.09","114.2","117.36","120.57","123.82","109.84","111.36","113.76","115.23","117.69","119.11","108.49","112.39","116.29","120.2","109.71","111.23","113.51","114.98","117.32","118.74","112.2","115.98","108.59","110.13","111.34","112.84","114.17","115.63","107.86","110.56","113.33","116.18","106.77","108.33","107.76","109.31","108.89","110.42","110.15","111.67","111.54","113.04","107.86","108.92","110.11","111.43","112.87","119.32","120.72","122.36","123.72","124.94","126.27","124.61","125.92","122.72","124.05","121.03","122.38","125.06","126.36","123.4","124.73","121.49","122.83","121.91","113.06","114.54","113.25","113.6","111.17","111.52","109.29","109.66","113.74","114.09","111.92","112.27","109.81","110.17","109.7","109.11","110.64","104.99","106.58"
"109.32","111.28","112.41","114.31","115.55","117.4","118.74","120.54","121.97","123.73","111.67","114.76","117.9","121.1","124.34","110.2","112.15","114.11","115.99","118.03","119.84","109.08","112.96","116.84","120.73","110.07","112.02","113.86","115.74","117.66","119.48","112.77","116.53","108.96","110.93","111.7","113.62","114.52","116.39","108.45","111.14","113.89","116.73","107.15","109.14","108.13","110.11","109.26","111.22","110.52","112.45","111.9","113.82","108.46","109.5","110.69","112","113.44","119.65","121.44","122.68","124.43","125.26","126.97","125.06","126.36","123.14","124.47","121.49","122.83","125.63","126.93","124.02","125.34","122.08","123.42","122.43","113.41","115.3","113.74","114.09","111.63","111.99","109.81","110.17","114.37","114.72","112.6","112.95","110.46","110.82","110.28","109.47","111.43","105.37","107.4"
"109.83","112.21","112.9","115.22","116.03","118.28","119.21","121.4","122.43","124.57","112.38","115.45","118.58","121.75","124.98","110.71","113.07","114.6","116.88","118.5","120.71","109.81","113.66","117.52","121.4","110.58","112.94","114.35","116.64","118.14","120.35","113.47","117.22","109.48","111.86","112.2","114.53","115.01","117.28","109.19","111.85","114.6","117.41","107.67","110.09","108.65","111.05","109.77","112.15","111.02","113.37","112.4","114.73","109.19","110.23","111.41","112.71","114.14","120.12","122.3","123.14","125.26","125.7","127.79","125.63","126.93","123.69","125.02","122.08","123.42","126.33","127.62","124.76","126.07","122.8","124.13","123.08","113.91","116.2","114.37","114.72","112.24","112.59","110.46","110.82","115.14","115.48","113.41","113.76","111.25","111.61","111.01","109.98","112.36","105.9","108.36"
"110.49","113.28","113.54","116.25","116.65","119.29","119.81","122.39","123.02","125.53","113.23","116.28","119.38","122.54","125.74","111.36","114.13","115.23","117.91","119.11","121.7","110.68","114.5","118.34","122.18","111.23","114","114.98","117.66","118.74","121.34","114.32","118.03","110.13","112.93","112.84","115.58","115.63","118.3","110.07","112.71","115.43","118.22","108.33","111.18","109.31","112.13","110.42","113.21","111.67","114.43","113.04","115.77","110.07","111.1","112.27","113.56","114.98","120.72","123.27","123.72","126.22","126.27","128.72","126.33","127.62","124.37","125.69","122.8","124.13","127.15","128.44","125.62","126.92","123.64","124.96","123.86","114.54","117.23","115.14","115.48","112.99","113.34","111.25","111.61","116.04","116.38","114.36","114.71","112.18","112.54","111.87","110.64","113.42","106.58","109.46"
"111.28","114.47","114.31","117.42","117.4","120.43","120.54","123.49","123.73","126.61","114.22","117.24","120.32","123.45","126.63","112.15","115.31","115.99","119.05","119.84","122.81","111.69","115.48","119.28","123.1","112.02","115.19","115.74","118.81","119.48","122.46","115.29","118.98","110.93","114.13","113.62","116.75","116.39","119.44","111.08","113.7","116.4","119.17","109.14","112.39","110.11","113.34","111.22","114.41","112.45","115.61","113.82","116.94","111.08","112.1","113.26","114.54","115.95","121.44","124.37","124.43","127.29","126.97","129.77","127.15","128.44","125.17","126.48","123.64","124.96","128.09","129.37","126.6","127.89","124.61","125.92","124.76","115.3","118.38","116.04","116.38","113.87","114.22","112.18","112.54","117.07","117.41","115.44","115.78","113.25","113.6","112.87","111.43","114.61","107.4","110.7"
"112.21","115.79","115.22","118.71","118.28","121.68","121.4","124.72","124.57","127.8","115.33","118.33","121.38","124.48","127.64","113.07","116.62","116.88","120.32","120.71","124.04","112.83","116.58","120.35","124.13","112.94","116.5","116.64","120.08","120.35","123.69","116.4","120.05","111.86","115.45","114.53","118.04","117.28","120.71","112.22","114.82","117.49","120.24","110.09","113.74","111.05","114.67","112.15","115.73","113.37","116.92","114.73","118.23","112.23","113.24","114.38","115.65","117.05","122.3","125.59","125.26","128.48","127.79","130.94","128.09","129.37","126.1","127.39","124.61","125.92","129.15","130.41","127.7","128.98","125.7","127","125.78","116.2","119.66","117.07","117.41","114.88","115.23","113.25","113.6","118.23","118.56","116.65","116.99","114.44","114.79","113.99","112.36","115.93","108.36","112.06"
"113.28","117.23","116.25","120.11","119.29","123.06","122.39","126.06","125.53","129.11","116.57","119.54","122.56","125.63","128.76","114.13","118.05","117.91","121.71","121.7","125.39","114.1","117.81","121.54","125.29","114","117.93","117.66","121.47","121.34","125.04","117.63","121.24","112.93","116.9","115.58","119.46","118.3","122.09","113.5","116.07","118.71","121.43","111.18","115.21","112.13","116.12","113.21","117.17","114.43","118.35","115.77","119.64","113.5","114.5","115.64","116.89","118.27","123.27","126.92","126.22","129.78","128.72","132.22","129.15","130.41","127.14","128.42","125.7","127","130.32","131.57","128.92","130.19","126.9","128.19","126.92","117.23","121.06","118.23","118.56","116.03","116.37","114.44","114.79","119.5","119.84","117.98","118.31","115.76","116.11","115.25","113.42","117.37","109.46","113.55"
"114.47","118.79","117.42","121.64","120.43","124.54","123.49","127.51","126.61","130.53","117.94","120.87","123.86","126.9","130","115.31","119.6","119.05","123.21","122.81","126.85","115.49","119.16","122.85","126.56","115.19","119.48","118.81","122.98","122.46","126.51","118.98","122.56","114.13","118.46","116.75","120.99","119.44","123.59","114.9","117.44","120.05","122.74","112.39","116.79","113.34","117.7","114.41","118.73","115.61","119.89","116.94","121.17","114.9","115.89","117.01","118.25","119.62","124.37","128.36","127.29","131.19","129.77","133.6","130.32","131.57","128.3","129.57","126.9","128.19","131.6","132.85","130.25","131.5","128.22","129.49","128.18","118.38","122.57","119.5","119.84","117.3","117.63","115.76","116.11","120.9","121.23","119.42","119.76","117.21","117.54","116.63","114.61","118.93","110.7","115.16"
"121.08","116.02","123.76","118.81","126.51","121.67","129.32","124.59","132.19","127.57","119.78","122.55","125.39","128.29","131.25","121.92","116.9","125.4","120.52","128.91","124.17","117.52","121.06","124.63","128.22","121.87","116.84","125.3","120.42","128.76","124.02","120.98","124.5","120.93","115.87","123.47","118.51","126.09","121.24","117.01","119.56","122.2","124.9","119.35","114.21","120.35","115.26","121.48","116.43","122.72","117.73","124.08","119.15","117.15","118.24","119.45","120.78","122.23","129.86","125.15","132.69","128.09","135.13","130.61","132.95","134.1","131.67","132.83","129.6","130.77","131.44","132.6","129.38","130.55","128.05","129.23","129.4","125.56","120.69","123.72","123.95","122.35","122.57","120.11","120.34","122.1","122.32","119.87","120.1","118.44","118.67","119.37","122.07","117.05","118.44","113.26"
"119.28","114.56","122","117.39","124.79","120.28","127.64","123.24","130.55","126.25","118.17","120.98","123.85","126.79","129.78","120.14","115.45","123.67","119.12","127.23","122.81","115.87","119.46","123.08","126.72","120.08","115.39","123.56","119.01","127.07","122.65","119.38","122.95","119.13","114.41","121.71","117.09","124.36","119.84","115.35","117.95","120.62","123.36","117.53","112.73","118.54","113.79","119.68","114.98","120.95","116.3","122.33","117.73","115.5","116.6","117.83","119.18","120.65","128.19","123.8","131.05","126.77","133.52","129.32","131.44","132.6","130.12","131.28","128.05","129.23","130.03","131.2","127.98","129.16","126.61","127.8","127.9","123.83","119.29","122.1","122.32","120.67","120.9","118.44","118.67","120.58","120.81","118.36","118.59","116.87","117.11","117.75","120.29","115.61","116.6","111.76"
"117.59","113.22","120.35","116.08","123.17","119.01","126.06","122","129.01","125.04","116.67","119.51","122.42","125.39","128.42","118.46","114.13","122.04","117.84","125.64","121.57","114.34","117.98","121.64","125.32","118.41","114.07","121.93","117.73","125.49","121.41","117.9","121.51","117.44","113.07","120.06","115.78","122.75","118.57","113.82","116.44","119.15","121.92","115.81","111.37","116.84","112.45","118","113.65","119.28","114.98","120.68","116.43","113.97","115.08","116.33","117.7","119.18","126.62","122.57","129.52","125.57","132.01","128.14","130.03","131.2","128.66","129.84","126.61","127.8","128.74","129.91","126.69","127.89","125.27","126.48","126.52","122.2","118","120.58","120.81","119.1","119.33","116.87","117.11","119.18","119.41","116.96","117.2","115.43","115.67","116.25","118.61","114.28","114.87","110.4"
"116.02","112.02","118.81","114.91","121.67","117.86","124.59","120.88","127.57","123.95","115.29","118.17","121.11","124.11","127.17","116.9","112.93","120.52","116.68","124.17","120.44","112.94","116.62","120.32","124.04","116.84","112.87","120.42","116.57","124.02","120.28","116.53","120.18","115.87","111.86","118.51","114.6","121.24","117.42","112.4","115.06","117.8","120.6","114.21","110.15","115.26","111.23","116.43","112.45","117.73","113.79","119.15","115.26","112.55","113.69","114.95","116.33","117.83","125.15","121.46","128.09","124.48","130.61","127.07","128.74","129.91","127.32","128.51","125.27","126.48","127.55","128.74","125.51","126.72","124.05","125.27","125.25","120.69","116.85","119.18","119.41","117.65","117.88","115.43","115.67","117.9","118.13","115.69","115.93","114.1","114.35","114.86","117.05","113.09","113.26","109.16"
"114.56","110.94","117.39","113.86","120.28","116.84","123.24","119.88","126.25","122.98","114.03","116.94","119.91","122.94","126.03","115.45","111.86","119.12","115.64","122.81","119.44","111.65","115.37","119.11","122.87","115.39","111.8","119.01","115.53","122.65","119.28","115.29","118.98","114.41","110.78","117.09","113.55","119.84","116.39","111.11","113.8","116.57","119.4","112.73","109.05","113.79","110.15","114.98","111.38","116.3","112.73","117.73","114.21","111.27","112.41","113.69","115.09","116.61","123.8","120.46","126.77","123.51","129.32","126.12","127.55","128.74","126.09","127.29","124.05","125.27","126.48","127.68","124.46","125.68","122.95","124.18","124.09","119.29","115.81","117.9","118.13","116.31","116.55","114.1","114.35","116.74","116.97","114.54","114.79","112.9","113.15","113.6","115.61","112.02","111.76","108.05"
"113.22","110","116.08","112.94","119.01","115.95","122","119.01","125.04","122.13","112.91","115.84","118.84","121.9","125.01","114.13","110.93","117.84","114.74","121.57","118.57","110.5","114.26","118.03","121.82","114.07","110.87","117.73","114.63","121.41","118.41","114.18","117.9","113.07","109.84","115.78","112.63","118.57","115.49","109.96","112.67","115.46","118.33","111.37","108.09","112.45","109.2","113.65","110.44","114.98","111.81","116.43","113.3","110.11","111.27","112.55","113.97","115.5","122.57","119.6","125.57","122.67","128.14","125.3","126.48","127.68","124.97","126.19","122.95","124.18","125.53","126.73","123.52","124.75","121.97","123.21","123.06","118","114.91","116.74","116.97","115.1","115.34","112.9","113.15","115.7","115.94","113.53","113.77","111.84","112.08","112.47","114.28","111.09","110.4","107.09"
"112.02","109.2","114.91","112.16","117.86","115.18","120.88","118.27","123.95","121.41","111.91","114.87","117.9","120.98","124.11","112.93","110.13","116.68","113.97","120.44","117.82","109.48","113.28","117.08","120.9","112.87","110.07","116.57","113.86","120.28","117.66","113.19","116.94","111.86","109.04","114.6","111.85","117.42","114.73","108.93","111.67","114.49","117.37","110.15","107.28","111.23","108.39","112.45","109.64","113.79","111.02","115.26","112.52","109.09","110.26","111.56","112.98","114.53","121.46","118.86","124.48","121.95","127.07","124.59","125.53","126.73","123.98","125.2","121.97","123.21","124.7","125.91","122.71","123.95","121.12","122.37","122.14","116.85","114.14","115.7","115.94","114.02","114.26","111.84","112.08","114.8","115.04","112.64","112.89","110.9","111.15","111.47","113.09","110.29","109.16","106.26"
"110.94","108.53","113.86","111.52","116.84","114.56","119.88","117.66","122.98","120.81","111.05","114.03","117.08","120.18","123.33","111.86","109.48","115.64","113.34","119.44","117.21","108.6","112.42","116.26","120.1","111.8","109.42","115.53","113.23","119.28","117.05","112.34","116.12","110.78","108.37","113.55","111.2","116.39","114.1","108.05","110.81","113.65","116.55","109.05","106.6","110.15","107.72","111.38","108.98","112.73","110.37","114.21","111.88","108.2","109.38","110.69","112.13","113.69","120.46","118.25","123.51","121.35","126.12","124.01","124.7","125.91","123.1","124.33","121.12","122.37","123.99","125.21","122.02","123.27","120.39","121.65","121.36","115.81","113.51","114.8","115.04","113.07","113.31","110.9","111.15","114.03","114.28","111.9","112.14","110.11","110.36","110.6","112.02","109.64","108.05","105.58"
"110","108.02","112.94","111.01","115.95","114.07","119.01","117.18","122.13","120.35","110.33","113.33","116.39","119.51","122.68","110.93","108.96","114.74","112.84","118.57","116.73","107.86","111.71","115.57","119.44","110.87","108.9","114.63","112.73","118.41","116.57","111.62","115.43","109.84","107.86","112.63","110.7","115.49","113.61","107.31","110.09","112.94","115.87","108.09","106.08","109.2","107.2","110.44","108.46","111.81","109.86","113.3","111.38","107.46","108.65","109.97","111.41","112.98","119.6","117.78","122.67","120.89","125.3","123.56","123.99","125.21","122.35","123.59","120.39","121.65","123.41","124.63","121.47","122.71","119.79","121.05","120.69","114.91","113.02","114.03","114.28","112.25","112.5","110.11","110.36","113.4","113.64","111.29","111.53","109.45","109.7","109.88","111.09","109.13","107.09","105.05"
"109.2","107.65","112.16","110.65","115.18","113.72","118.27","116.84","121.41","120.01","109.74","112.76","115.84","118.98","122.16","110.13","108.59","113.97","112.49","117.82","116.39","107.27","111.14","115.01","118.9","110.07","108.54","113.86","112.37","117.66","116.22","111.05","114.87","109.04","107.48","111.85","110.33","114.73","113.25","106.71","109.5","112.37","115.31","107.28","105.7","108.39","106.83","109.64","108.09","111.02","109.49","112.52","111.02","106.87","108.06","109.38","110.84","112.41","118.86","117.44","121.95","120.56","124.59","123.24","123.41","124.63","121.73","122.97","119.79","121.05","122.95","124.18","121.04","122.29","119.32","120.59","120.16","114.14","112.66","113.4","113.64","111.57","111.82","109.45","109.7","112.9","113.15","110.82","111.07","108.94","109.19","109.29","110.29","108.76","106.26","104.67"
"108.53","107.42","111.52","110.43","114.56","113.51","117.66","116.63","120.81","119.81","109.31","112.34","115.43","118.57","121.77","109.48","108.37","113.34","112.27","117.21","116.18","106.82","110.7","114.6","118.49","109.42","108.31","113.23","112.16","117.05","116.02","110.62","114.46","108.37","107.26","111.2","110.12","114.1","113.04","106.26","109.07","111.95","114.9","106.6","105.47","107.72","106.6","108.98","107.87","110.37","109.27","111.88","110.8","106.42","107.61","108.94","110.4","111.99","118.25","117.23","121.35","120.36","124.01","123.04","122.95","124.18","121.24","122.49","119.32","120.59","122.63","123.86","120.74","121.99","118.98","120.26","119.76","113.51","112.45","112.9","113.15","111.03","111.28","108.94","109.19","112.55","112.8","110.49","110.74","108.57","108.82","108.85","109.64","108.54","105.58","104.44"
